{'order_id': 21000, 'package': {'weight': 326, 'volume': 62018, 'imperial_unit': 'false'}}
{'order_id': 21888, 'package': {'weight': 320, 'volume': 7168, 'imperial_unit': 'false'}}
{'order_id': 21889, 'package': {'weight': 1962, 'volume': 298125, 'imperial_unit': 'false'}}
{'order_id': 21890, 'package': {'weight': 1064, 'volume': 132804, 'imperial_unit': 'false'}}
{'order_id': 21891, 'package': {'weight': 840, 'volume': 166320, 'imperial_unit': 'false'}}
{'order_id': 21892, 'package': {'weight': 131, 'volume': 54520, 'imperial_unit': 'false'}}
{'order_id': 21893, 'package': {'weight': 78, 'volume': 53157, 'imperial_unit': 'false'}}
{'order_id': 21894, 'package': {'weight': 170, 'volume': 161356, 'imperial_unit': 'false'}}
{'order_id': 21895, 'package': {'weight': 142, 'volume': 78624, 'imperial_unit': 'false'}}
{'order_id': 21896, 'package': {'weight': 611, 'volume': 128570, 'imperial_unit': 'false'}}
{'order_id': 21897, 'package': {'weight': 980, 'volume': 114688, 'imperial_unit': 'false'}}
{'order_id': 21898, 'package': {'weight': 48, 'volume': 31680, 'imperial_unit': 'false'}}
{'order_id': 21899, 'package': {'weight': 100, 'volume': 34560, 'imperial_unit': 'false'}}
{'order_id': 21900, 'package': {'weight': 1411, 'volume': 78380, 'imperial_unit': 'false'}}
{'order_id': 21901, 'package': {'weight': 472, 'volume': 115920, 'imperial_unit': 'false'}}
{'order_id': 21902, 'package': {'weight': 261, 'volume': 44206, 'imperial_unit': 'false'}}
{'order_id': 21903, 'package': {'weight': 250, 'volume': 6660, 'imperial_unit': 'false'}}
{'order_id': 21904, 'package': {'weight': 135, 'volume': 10125, 'imperial_unit': 'false'}}
{'order_id': 21905, 'package': {'weight': 840, 'volume': 166320, 'imperial_unit': 'false'}}
{'order_id': 21906, 'package': {'weight': 205, 'volume': 45753, 'imperial_unit': 'false'}}
{'order_id': 21907, 'package': {'weight': 106, 'volume': 17264, 'imperial_unit': 'false'}}
{'order_id': 21908, 'package': {'weight': 1640, 'volume': 276480, 'imperial_unit': 'true'}}
{'order_id': 21909, 'package': {'weight': 908, 'volume': 91507, 'imperial_unit': 'true'}}
{'order_id': 21910, 'package': {'weight': 195, 'volume': 34800, 'imperial_unit': 'false'}}
{'order_id': 21911, 'package': {'weight': 345, 'volume': 69440, 'imperial_unit': 'false'}}
{'order_id': 21912, 'package': {'weight': 135, 'volume': 17640, 'imperial_unit': 'false'}}
{'order_id': 21913, 'package': {'weight': 126, 'volume': 32832, 'imperial_unit': 'false'}}
{'order_id': 21914, 'package': {'weight': 1300, 'volume': 76800, 'imperial_unit': 'false'}}
{'order_id': 21915, 'package': {'weight': 110, 'volume': 10200, 'imperial_unit': 'false'}}
{'order_id': 21916, 'package': {'weight': 830, 'volume': 326095, 'imperial_unit': 'false'}}
{'order_id': 21917, 'package': {'weight': 121, 'volume': 31898, 'imperial_unit': 'false'}}
{'order_id': 21918, 'package': {'weight': 500, 'volume': 105840, 'imperial_unit': 'false'}}
{'order_id': 21919, 'package': {'weight': 101, 'volume': 19314, 'imperial_unit': 'false'}}
{'order_id': 21920, 'package': {'weight': 480, 'volume': 51975, 'imperial_unit': 'false'}}
{'order_id': 21921, 'package': {'weight': 430, 'volume': 90615, 'imperial_unit': 'false'}}
{'order_id': 21922, 'package': {'weight': 668, 'volume': 51800, 'imperial_unit': 'false'}}
{'order_id': 21923, 'package': {'weight': 1100, 'volume': 164640, 'imperial_unit': 'false'}}
{'order_id': 21924, 'package': {'weight': 118, 'volume': 6000, 'imperial_unit': 'false'}}
{'order_id': 21925, 'package': {'weight': 205, 'volume': 41055, 'imperial_unit': 'false'}}
{'order_id': 21926, 'package': {'weight': 125, 'volume': 45360, 'imperial_unit': 'false'}}
{'order_id': 21927, 'package': {'weight': 222, 'volume': 45753, 'imperial_unit': 'false'}}
{'order_id': 21928, 'package': {'weight': 72, 'volume': 41800, 'imperial_unit': 'true'}}
{'order_id': 21929, 'package': {'weight': 1600, 'volume': 312480, 'imperial_unit': 'false'}}
{'order_id': 21930, 'package': {'weight': 1231, 'volume': 200429, 'imperial_unit': 'false'}}
{'order_id': 21931, 'package': {'weight': 1178, 'volume': 127449, 'imperial_unit': 'false'}}
{'order_id': 21932, 'package': {'weight': 1168, 'volume': 423654, 'imperial_unit': 'true'}}
{'order_id': 21933, 'package': {'weight': 500, 'volume': 105840, 'imperial_unit': 'false'}}
{'order_id': 21934, 'package': {'weight': 110, 'volume': 23529, 'imperial_unit': 'false'}}
{'order_id': 21935, 'package': {'weight': 802, 'volume': 91507, 'imperial_unit': 'false'}}
{'order_id': 21936, 'package': {'weight': 264, 'volume': 24810, 'imperial_unit': 'false'}}
{'order_id': 21937, 'package': {'weight': 500, 'volume': 23328, 'imperial_unit': 'false'}}
{'order_id': 21938, 'package': {'weight': 639, 'volume': 177440, 'imperial_unit': 'false'}}
{'order_id': 21939, 'package': {'weight': 840, 'volume': 166320, 'imperial_unit': 'false'}}
{'order_id': 21940, 'package': {'weight': 902, 'volume': 120800, 'imperial_unit': 'false'}}
{'order_id': 21941, 'package': {'weight': 25, 'volume': 36000, 'imperial_unit': 'false'}}
{'order_id': 21942, 'package': {'weight': 112, 'volume': 13824, 'imperial_unit': 'false'}}
{'order_id': 21943, 'package': {'weight': 1780, 'volume': 262844, 'imperial_unit': 'false'}}
{'order_id': 21944, 'package': {'weight': 120, 'volume': 12288, 'imperial_unit': 'false'}}
{'order_id': 21945, 'package': {'weight': 420, 'volume': 72887, 'imperial_unit': 'false'}}
{'order_id': 21946, 'package': {'weight': 293, 'volume': 70658, 'imperial_unit': 'true'}}
{'order_id': 21947, 'package': {'weight': 196, 'volume': 95776, 'imperial_unit': 'true'}}
{'order_id': 21948, 'package': {'weight': 168, 'volume': 31680, 'imperial_unit': 'true'}}
{'order_id': 21949, 'package': {'weight': 270, 'volume': 91840, 'imperial_unit': 'true'}}
{'order_id': 21950, 'package': {'weight': 420, 'volume': 72887, 'imperial_unit': 'false'}}
{'order_id': 21951, 'package': {'weight': 642, 'volume': 73008, 'imperial_unit': 'false'}}
{'order_id': 21952, 'package': {'weight': 133, 'volume': 14700, 'imperial_unit': 'true'}}
{'order_id': 21953, 'package': {'weight': 379, 'volume': 92160, 'imperial_unit': 'true'}}
{'order_id': 21954, 'package': {'weight': 14, 'volume': 11448, 'imperial_unit': 'true'}}
{'order_id': 21955, 'package': {'weight': 271, 'volume': 36094, 'imperial_unit': 'true'}}
{'order_id': 21956, 'package': {'weight': 106, 'volume': 23916, 'imperial_unit': 'true'}}
{'order_id': 21957, 'package': {'weight': 105, 'volume': 19575, 'imperial_unit': 'true'}}
{'order_id': 21958, 'package': {'weight': 175, 'volume': 52836, 'imperial_unit': 'false'}}
{'order_id': 21959, 'package': {'weight': 495, 'volume': 20736, 'imperial_unit': 'false'}}
{'order_id': 21960, 'package': {'weight': 93, 'volume': 21390, 'imperial_unit': 'false'}}
{'order_id': 21961, 'package': {'weight': 244, 'volume': 50760, 'imperial_unit': 'false'}}
{'order_id': 21962, 'package': {'weight': 165, 'volume': 46200, 'imperial_unit': 'false'}}
{'order_id': 21963, 'package': {'weight': 338, 'volume': 53760, 'imperial_unit': 'false'}}
{'order_id': 21964, 'package': {'weight': 210, 'volume': 91160, 'imperial_unit': 'false'}}
{'order_id': 21965, 'package': {'weight': 472, 'volume': 156672, 'imperial_unit': 'false'}}
{'order_id': 21966, 'package': {'weight': 465, 'volume': 95498, 'imperial_unit': 'false'}}
{'order_id': 21967, 'package': {'weight': 68, 'volume': 23328, 'imperial_unit': 'false'}}
{'order_id': 21968, 'package': {'weight': 385, 'volume': 128501, 'imperial_unit': 'false'}}
{'order_id': 21969, 'package': {'weight': 1520, 'volume': 441040, 'imperial_unit': 'true'}}
{'order_id': 21970, 'package': {'weight': 218, 'volume': 72465, 'imperial_unit': 'true'}}
{'order_id': 21971, 'package': {'weight': 538, 'volume': 99426, 'imperial_unit': 'false'}}
{'order_id': 21972, 'package': {'weight': 125, 'volume': 35632, 'imperial_unit': 'true'}}
{'order_id': 21973, 'package': {'weight': 192, 'volume': 8450, 'imperial_unit': 'false'}}
{'order_id': 21974, 'package': {'weight': 734, 'volume': 194040, 'imperial_unit': 'true'}}
{'order_id': 21975, 'package': {'weight': 96, 'volume': 28248, 'imperial_unit': 'true'}}
{'order_id': 21976, 'package': {'weight': 137, 'volume': 23472, 'imperial_unit': 'true'}}
{'order_id': 21977, 'package': {'weight': 44, 'volume': 20736, 'imperial_unit': 'true'}}
{'order_id': 21978, 'package': {'weight': 131, 'volume': 14112, 'imperial_unit': 'true'}}
{'order_id': 21979, 'package': {'weight': 167, 'volume': 20661, 'imperial_unit': 'true'}}
{'order_id': 21980, 'package': {'weight': 61, 'volume': 83936, 'imperial_unit': 'false'}}
{'order_id': 21981, 'package': {'weight': 605, 'volume': 68470, 'imperial_unit': 'true'}}
{'order_id': 21982, 'package': {'weight': 290, 'volume': 58552, 'imperial_unit': 'false'}}
{'order_id': 21983, 'package': {'weight': 800, 'volume': 54344, 'imperial_unit': 'false'}}
{'order_id': 21984, 'package': {'weight': 141, 'volume': 21450, 'imperial_unit': 'false'}}
{'order_id': 21985, 'package': {'weight': 260, 'volume': 14390, 'imperial_unit': 'false'}}
{'order_id': 21986, 'package': {'weight': 38, 'volume': 662160, 'imperial_unit': 'false'}}
{'order_id': 21987, 'package': {'weight': 200, 'volume': 56782, 'imperial_unit': 'false'}}
{'order_id': 21988, 'package': {'weight': 18, 'volume': 12960, 'imperial_unit': 'false'}}
{'order_id': 21989, 'package': {'weight': 150, 'volume': 48600, 'imperial_unit': 'false'}}
{'order_id': 21990, 'package': {'weight': 19, 'volume': 9882, 'imperial_unit': 'false'}}
{'order_id': 21991, 'package': {'weight': 1168, 'volume': 149760, 'imperial_unit': 'false'}}
{'order_id': 21992, 'package': {'weight': 70, 'volume': 34236, 'imperial_unit': 'false'}}
{'order_id': 21993, 'package': {'weight': 650, 'volume': 432264, 'imperial_unit': 'false'}}
{'order_id': 21994, 'package': {'weight': 240, 'volume': 108640, 'imperial_unit': 'false'}}
{'order_id': 21995, 'package': {'weight': 19, 'volume': 9882, 'imperial_unit': 'false'}}
{'order_id': 21996, 'package': {'weight': 771, 'volume': 254404, 'imperial_unit': 'false'}}
{'order_id': 21997, 'package': {'weight': 70, 'volume': 20160, 'imperial_unit': 'false'}}
{'order_id': 21998, 'package': {'weight': 186, 'volume': 103125, 'imperial_unit': 'false'}}
{'order_id': 21999, 'package': {'weight': 45, 'volume': 20412, 'imperial_unit': 'false'}}
